
[00:00:00.000 --> 00:00:02.900]   Aloha, everyone and welcome to another Tinkers Academy video.
[01:17:14.100 --> 01:17:18.860]   Cause I was going to ask you, and okay, so when we're talking about patches, I think we both
[01:17:18.860 --> 01:17:21.460]   agree that, you know, life waves, great, but it's pricing.
[01:17:21.460 --> 01:17:27.060]   If you want to do a DIY biohack, you know, use these little, I love the magnet idea.
[01:17:27.060 --> 01:17:29.660]   So, you know, instead of the dime, use a magnet.
[01:17:29.660 --> 01:17:32.780]   But the thing about, I was going to ask you, cause I remember talking to you about this
[01:17:32.780 --> 01:17:34.460]   back in the day.
[01:17:34.460 --> 01:17:39.740]   And you know, there's this thing called seffi dots with the Solax AO scan.
[01:17:39.740 --> 01:17:45.020]   And it's, so it's part of the product set by which you can imprint, let's say you do
[01:17:45.020 --> 01:17:51.820]   a scan and it tells you you need glutathione, then you can have the device actually program
[01:17:51.820 --> 01:17:57.620]   one of these little seffi dots, which is a blank patch with the, with the frequency of
[01:17:57.620 --> 01:18:00.740]   glutathione and then put the patch on, right?
[01:18:00.740 --> 01:18:02.060]   Correct.
[01:18:02.060 --> 01:18:05.780]   And then I mentioned that to you when I was trying to come up with my dime idea.
[01:18:05.780 --> 01:18:09.460]   And then you mentioned to me what you said that would, you tried it and it didn't work.
[01:18:09.460 --> 01:18:11.700]   I, I just kind of want to get that out there.
[01:18:11.700 --> 01:18:14.020]   So what was your experience with seffi dots?
[01:18:14.020 --> 01:18:25.380]   Well, the seffi dots work just fine, except that they will only last about three days.
[01:18:25.380 --> 01:18:28.580]   The frequency will dissipate.
[01:18:28.580 --> 01:18:29.580]   Just three days?
[01:18:29.580 --> 01:18:30.580]   Yes.
[01:18:30.580 --> 01:18:31.580]   Wow.
[01:18:31.580 --> 01:18:32.580]   Okay.
[01:18:32.580 --> 01:18:33.580]   That's not a lot.
[01:18:33.580 --> 01:18:34.580]   And, and they tell you that.
[01:18:34.580 --> 01:18:35.580]   I mean, that's, you know, get another dot.
[01:18:35.580 --> 01:18:39.620]   And, you know, so they're, they're selling the little, they've got a little holograms.
[01:18:39.620 --> 01:18:40.620]   Yeah.
[01:18:40.620 --> 01:18:42.420]   So you're going to burn through a lot of dots.
[01:18:42.420 --> 01:18:43.420]   Yeah.
[01:18:43.420 --> 01:18:49.860]   So you burn through the dots and, you know, put it in a magnet and it's just done.
[01:18:49.860 --> 01:18:50.860]   So okay.
[01:18:50.860 --> 01:18:54.980]   And again, this is, and this is something anybody can try.
[01:18:54.980 --> 01:18:57.980]   So, so inexpensive, you know, yeah.
[01:18:57.980 --> 01:19:03.100]   So the idea simply is, is to, you know, you're still doing frequency medicine.
[01:19:03.100 --> 01:19:06.420]   You're taking it as frequency and water.
[01:19:06.420 --> 01:19:11.300]   And then for more, for acute, you know, if you're not acute, but for physical issues,
[01:19:11.300 --> 01:19:15.740]   you're going, then you'll just program a dot or, in your case, a little magnet that
[01:19:15.740 --> 01:19:19.980]   acts like a patch just like you would use with a life wave or you would use with cephy
[01:19:19.980 --> 01:19:20.980]   dots.
[01:19:20.980 --> 01:19:23.020]   But instead you're using little circular magnets.
[01:19:23.020 --> 01:19:24.020]   Ah, brilliant.
[01:19:24.020 --> 01:19:25.020]   Okay.
[01:19:25.020 --> 01:19:26.020]   And it works.
[01:19:26.020 --> 01:19:27.020]   Right?
[01:19:27.020 --> 01:19:28.020]   Looking for you guys.
[01:19:28.020 --> 01:19:29.020]   There's a multiplication factor.
[01:19:29.020 --> 01:19:33.180]   I'm, I'm convinced of the magnet with the frequency.
[01:19:33.180 --> 01:19:34.180]   Yeah.
[01:19:34.180 --> 01:19:35.180]   There's.
[01:19:35.180 --> 01:19:36.180]   Don't ask me to explain it.
[01:19:36.180 --> 01:19:40.620]   You know, it's like, you know, when I was in high school, I took chemistry and, you
[01:19:40.620 --> 01:19:43.540]   know, it didn't like the class very much.
[01:19:43.540 --> 01:19:49.340]   And then I'm next thing I know of, I'm an adult when I'm building a radiation laboratory
[01:19:49.340 --> 01:19:51.100]   for major and radon gas.
[01:19:51.100 --> 01:19:57.180]   I don't know the stuff I just go out and work with it and see if it works.
[01:19:57.180 --> 01:20:02.780]   No, because it makes a lot of sense because you're combining, you know, magnet therapy,
[01:20:02.780 --> 01:20:07.820]   like North Pole magnet, that's very good for your body, then you're charging it in a block,
[01:20:07.820 --> 01:20:10.580]   which you added quantum energy to it.
[01:20:10.580 --> 01:20:14.420]   So you're putting a frequency in it's, you're doing some kind of like, you know, you know,
[01:20:14.420 --> 01:20:21.020]   a rifle or Holman kind of frequency treatment to your frequency medicine with quantum energy
[01:20:21.020 --> 01:20:25.580]   with bio magnetics, all combined in a little tiny little, you know, magnet.
[01:20:25.580 --> 01:20:26.580]   That's brilliant.
[01:20:26.580 --> 01:20:27.580]   Yeah.
[01:20:27.580 --> 01:20:28.580]   Cool.
[01:20:28.580 --> 01:20:29.580]   No, that's great.
[01:20:29.580 --> 01:20:30.580]   Oh, wow.
[01:20:30.580 --> 01:20:31.580]   Okay.
[01:20:31.580 --> 01:20:32.580]   So those are, so you're getting really good results with that.
[01:20:32.580 --> 01:20:33.580]   Great idea.
[01:20:33.580 --> 01:20:37.780]   If people want to like, let's say custom order, some little, you know, what do you call these
[01:20:37.780 --> 01:20:38.860]   magnets you create?
[01:20:38.860 --> 01:20:41.860]   Did you give it, did you give it a name like a product?
[01:20:41.860 --> 01:20:42.860]   No.
[01:20:42.860 --> 01:20:50.740]   Basically the product, you know, it's, it's a real basic one there on, on Amazon.
[01:20:50.740 --> 01:20:58.620]   Under, under our website, if you go over to beneficial products, okay.
[01:20:58.620 --> 01:21:02.980]   Where would that be under, under services member services.
[01:21:02.980 --> 01:21:03.980]   Oh, okay.
[01:21:03.980 --> 01:21:07.980]   And you'll see it says beneficial products products.
[01:21:07.980 --> 01:21:08.980]   There you go.
[01:21:08.980 --> 01:21:09.980]   Oh, here.
[01:21:09.980 --> 01:21:10.980]   Okay.
[01:21:10.980 --> 01:21:11.980]   I totally missed this.
[01:21:11.980 --> 01:21:12.980]   Okay.
[01:21:12.980 --> 01:21:21.980]   So you've got the quantum pulse sessions, entanglement sessions, hydroxy sessions, ao scan, h2 library.
[01:21:21.980 --> 01:21:23.980]   I don't see it.
[01:21:23.980 --> 01:21:24.980]   Dot one.
[01:21:24.980 --> 01:21:27.700]   You must have missed, you must have missed the beneficial.
[01:21:27.700 --> 01:21:29.980]   He got off onto something else to think.
[01:21:29.980 --> 01:21:30.980]   Okay.
[01:21:30.980 --> 01:21:32.980]   Here, beneficial.
[01:21:32.980 --> 01:21:33.980]   Yeah.
[01:21:33.980 --> 01:21:34.980]   Or do I click on magnet?
[01:21:34.980 --> 01:21:35.980]   Oh.
[01:21:35.980 --> 01:21:36.980]   There you go.
[01:21:36.980 --> 01:21:38.980]   Oh, okay.
[01:21:38.980 --> 01:21:39.980]   Biomegnetics.
[01:21:39.980 --> 01:21:40.980]   So here you're selling the magnets.
[01:21:40.980 --> 01:21:41.980]   That was the one.
[01:21:41.980 --> 01:21:42.980]   Okay.
[01:21:42.980 --> 01:21:44.980]   Those are the end, end one magnets.
[01:21:44.980 --> 01:21:45.980]   Okay.
[01:21:45.980 --> 01:21:48.980]   And just different things that we've used.
[01:21:48.980 --> 01:21:49.980]   Oh, okay.
[01:21:49.980 --> 01:21:56.980]   And, uh, there's, there's the link.
[01:21:56.980 --> 01:22:01.980]   Yeah, I don't see those lines.
[01:22:01.980 --> 01:22:08.980]   I don't have pictures, but the magnets are the acupressure patches just under the picture.
[01:22:08.980 --> 01:22:09.980]   Oh, these guys.
[01:22:09.980 --> 01:22:10.980]   Oh, I see.
[01:22:10.980 --> 01:22:11.980]   Okay.
[01:22:11.980 --> 01:22:14.980]   So if you go, if you click on that, that'll take you to the,
[01:22:14.980 --> 01:22:17.980]   should take you to the Amazon site.
[01:22:17.980 --> 01:22:19.980]   There's no link here.
[01:22:19.980 --> 01:22:22.980]   I know you just updated your wind.
[01:22:22.980 --> 01:22:26.980]   Wait a minute. Yeah, there's no link here. It's just a text.
[01:22:26.980 --> 01:22:28.980]   Uh, this is all news.
[01:22:28.980 --> 01:22:29.980]   I know. Yeah.
[01:22:29.980 --> 01:22:31.980]   You just updated your whole website a couple of weeks ago.
[01:22:31.980 --> 01:22:32.980]   So, okay.
[01:22:32.980 --> 01:22:33.980]   So, okay.
[01:22:33.980 --> 01:22:34.980]   So you're going to put a link here.
[01:22:34.980 --> 01:22:36.980]   So people are interested in getting magnetic acupressure.
[01:22:36.980 --> 01:22:39.980]   So if you just ordered off Amazon, obviously, it's blank.
[01:22:39.980 --> 01:22:40.980]   No quantum energy.
[01:22:40.980 --> 01:22:41.980]   No.
[01:22:41.980 --> 01:22:46.980]   So if you're like a cute block owner, you can just get the blank ones off Amazon.
[01:22:46.980 --> 01:22:51.980]   But if you don't want to go through that hassle, hey, there's rich and you'll make them for you.
[01:22:51.980 --> 01:22:52.980]   Right.
[01:22:52.980 --> 01:22:58.980]   I mean, yeah, it's, it's, uh, I wouldn't sell the product, but you will.
[01:22:58.980 --> 01:23:00.980]   Oh, okay.
[01:23:00.980 --> 01:23:01.980]   In print for you.
[01:23:01.980 --> 01:23:02.980]   Oh, so was that wrong?
[01:23:02.980 --> 01:23:04.980]   Cause I just said you, you, you make them for people.
[01:23:04.980 --> 01:23:06.980]   So you don't make them for people.
[01:23:06.980 --> 01:23:10.980]   If you, if you, if you have anything you want to charge will charge it for you.
[01:23:10.980 --> 01:23:11.980]   Okay.
[01:23:11.980 --> 01:23:12.980]   Okay.
[01:23:12.980 --> 01:23:13.980]   Okay.
[01:23:13.980 --> 01:23:16.980]   So under here member services is all the list of stuff.
[01:23:16.980 --> 01:23:17.980]   Hello.
[01:23:17.980 --> 01:23:18.980]   Yeah, I can hear you.
[01:23:18.980 --> 01:23:19.980]   Can you hear me?
[01:23:19.980 --> 01:23:20.980]   Are you there?
[01:23:20.980 --> 01:23:21.980]   Yep.
[01:23:21.980 --> 01:23:23.980]   I can hear you.
[01:23:23.980 --> 01:23:25.980]   Can you hear me?
[01:23:25.980 --> 01:23:26.980]   Okay.
[01:23:26.980 --> 01:23:29.980]   Yeah, I can hear you, but apparently you've lost.
[01:23:29.980 --> 01:23:31.980]   I can hear you now.
[01:23:31.980 --> 01:23:32.980]   Okay.
[01:23:32.980 --> 01:23:33.980]   Great.
[01:23:33.980 --> 01:23:34.980]   You're back.
[01:23:34.980 --> 01:23:35.980]   Yeah, I could still hear you the whole time.
[01:23:35.980 --> 01:23:36.980]   Okay.
[01:23:36.980 --> 01:23:37.980]   Okay.
[01:23:37.980 --> 01:23:38.980]   Okay.
[01:23:38.980 --> 01:23:40.980]   So, um, you, you will help anybody.
[01:23:40.980 --> 01:23:43.980]   Oh, so if anybody's got any kind of question, just ask you, right?
[01:23:43.980 --> 01:23:44.980]   Yeah.
[01:23:44.980 --> 01:23:45.980]   All right.
[01:23:45.980 --> 01:23:48.980]   Go, go, go, go fill out a contact form there.
[01:23:48.980 --> 01:23:51.980]   And if it takes me a little while, I'll get back to you.
[01:23:51.980 --> 01:23:54.980]   It's because I'm in the middle of the move.
[01:23:54.980 --> 01:23:55.980]   Okay.
[01:23:55.980 --> 01:23:56.980]   Cool.
[01:23:56.980 --> 01:23:58.980]   So how do you reach Richard?
[01:23:58.980 --> 01:24:03.980]   That's your website is the new image lifestyles.com.
[01:24:03.980 --> 01:24:05.980]   He's got a contact us for him.
[01:24:05.980 --> 01:24:08.980]   Just go ahead and if you want to reach out to him, you can go to the website.
[01:24:08.980 --> 01:24:15.980]   Take a look at all the different services and also not just services, but killer ideas guys.
[01:24:15.980 --> 01:24:19.980]   Cause if you have all of these gizmos, you know, uh, it's really fascinating.
[01:24:19.980 --> 01:24:23.980]   Richard, how you've learned how to combine them and tinker with them.
[01:24:23.980 --> 01:24:24.980]   So, all right.
[01:24:24.980 --> 01:24:32.980]   So I got you into bio magnetics and browns gas and you got me into bio photonic multi wave oscillators.
[01:24:32.980 --> 01:24:34.980]   We both joined C 60 at the same time.
[01:24:34.980 --> 01:24:37.980]   So I got to come up with something new to get you hooked on.
[01:24:37.980 --> 01:24:39.980]   All right.
[01:24:39.980 --> 01:24:41.980]   But this is great.
[01:24:41.980 --> 01:24:43.980]   You know, thank you so much for your time.
[01:24:43.980 --> 01:24:52.980]   I mean, any, any other like, uh, really good bio hacking advice or tips you'd like to share with folks for we, uh, wrap it up.
[01:24:52.980 --> 01:24:59.980]   Um, you know, my great, greatest advice is just, you know, don't be afraid of your body.
[01:24:59.980 --> 01:25:01.980]   Let your body talk to you.
[01:25:01.980 --> 01:25:04.980]   However, you can get it to talk to you.
[01:25:04.980 --> 01:25:13.980]   Um, and I guess I'll give you my, our number one go to therapy for coffee, animus.
[01:25:13.980 --> 01:25:15.980]   Wow.
[01:25:15.980 --> 01:25:25.980]   All of the load on your liver is the biggest, is the biggest thing that you can do easy for two tablespoons of coffee.
[01:25:25.980 --> 01:25:26.980]   It's cheap.
[01:25:26.980 --> 01:25:37.980]   And you'll never, you'll feel great and it'll get all the, get rid of the crap literally out of your liver that, uh, you know, it's basically Gerson therapy.
[01:25:37.980 --> 01:25:38.980]   If he's read the garrison book.
[01:25:38.980 --> 01:25:39.980]   Yeah.
[01:25:39.980 --> 01:25:40.980]   Garrison Miracle.
[01:25:40.980 --> 01:25:41.980]   That's an awesome book guys.
[01:25:41.980 --> 01:25:42.980]   If you haven't read it.
[01:25:42.980 --> 01:25:45.980]   So Max Garrison is the guy's name.
[01:25:45.980 --> 01:25:50.980]   Uh, 19th century doctor came up with this incredible modality that cures cancer.
[01:25:50.980 --> 01:25:51.980]   Um, so yeah.
[01:25:51.980 --> 01:25:57.980]   So yeah, so, you know, but the coffee, animus was part of his modality or his protocol.
[01:25:57.980 --> 01:26:01.980]   So how often do you recommend people do that for detoxing?
[01:26:01.980 --> 01:26:08.980]   Um, I started off doing them because my wife did them every day and I thought she was crazy.
[01:26:08.980 --> 01:26:10.980]   Um, every, every day.
[01:26:10.980 --> 01:26:11.980]   Oh, yeah.
[01:26:11.980 --> 01:26:12.980]   That's, that's all.
[01:26:12.980 --> 01:26:13.980]   Yeah.
[01:26:13.980 --> 01:26:18.980]   There's, there's a lot, but when you are sick.
[01:26:18.980 --> 01:26:23.980]   You know, it usually takes some kind of an episode.
[01:26:23.980 --> 01:26:31.980]   I, I got into some bad water and, and, uh, and E. coli and it shut down my kidneys.
[01:26:31.980 --> 01:26:39.980]   Just and I was like, I'm not going to go to the, to the, uh, hospital or, you know, go.
[01:26:39.980 --> 01:26:49.980]   And I went to, uh, went to our natural healing chiropractor at the time in Texas.
[01:26:49.980 --> 01:26:56.980]   And you know, she diagnosed that it was, yep, your, your, your kidneys are shut down.
[01:26:56.980 --> 01:27:00.980]   So I got the, the, uh, Gerson book out and read it and started doing.
[01:27:00.980 --> 01:27:05.980]   I did, I think I did three a day, four a day for several weeks.
[01:27:05.980 --> 01:27:09.980]   And were you juicing at the same time?
[01:27:09.980 --> 01:27:11.980]   Uh, doing juicing.
[01:27:11.980 --> 01:27:14.980]   So juicing and, and Gerson.
[01:27:14.980 --> 01:27:16.980]   So you did the full gear or something.
[01:27:16.980 --> 01:27:17.980]   Okay.
[01:27:17.980 --> 01:27:22.980]   You know, and yeah, it just works.
[01:27:22.980 --> 01:27:23.980]   Awesome.
[01:27:23.980 --> 01:27:24.980]   Yeah.
[01:27:24.980 --> 01:27:26.980]   So, you know, that's always been on the radar for me.
[01:27:26.980 --> 01:27:28.980]   I just never, ever got around to do.
[01:27:28.980 --> 01:27:32.980]   It's one of those other that actually own the equipment to do it.
[01:27:32.980 --> 01:27:33.980]   I just put it on a shelf.
[01:27:33.980 --> 01:27:36.980]   And I added it to my collection.
[01:27:36.980 --> 01:27:38.980]   I don't know why.
[01:27:38.980 --> 01:27:39.980]   I just haven't done it.
[01:27:39.980 --> 01:27:42.980]   There's such a, there's such a resistance to doing it.
[01:27:42.980 --> 01:27:47.980]   You know, it's, you know, it's, you know, it's messy.
[01:27:47.980 --> 01:27:50.980]   You know, you just know, people don't want to mess with their behinds.
[01:27:50.980 --> 01:27:54.980]   You know, it's just like, it's like the, it's like people who are into urine therapy.
[01:27:54.980 --> 01:27:59.980]   And I just, it grosses me out, but there's science and there's really smart people.
[01:27:59.980 --> 01:28:02.980]   Like Amanda Volter, you know, that I just respect.
[01:28:02.980 --> 01:28:04.980]   And she's a proponent for it.
[01:28:04.980 --> 01:28:10.980]   And I'm like, oh, but still, you know, but still, no, no, just just no.
[01:28:10.980 --> 01:28:11.980]   Yeah.
[01:28:11.980 --> 01:28:13.980]   It's like there's just certain things you just know.
[01:28:13.980 --> 01:28:16.980]   I'm a biohacker, but I have boundaries.
[01:28:16.980 --> 01:28:20.980]   And you want to take your coffee with cream and sugar.
[01:28:20.980 --> 01:28:22.980]   And yeah, and I just, yeah, that's not where I put coffee.
[01:28:22.980 --> 01:28:27.980]   But, but I did, but I do tell you though, speaking of livers.
[01:28:27.980 --> 01:28:30.980]   I ran across a new herb that I, not a new one.
[01:28:30.980 --> 01:28:33.980]   It's been around forever, but it clips a parata.
[01:28:33.980 --> 01:28:36.980]   That's really good for liver support.
[01:28:36.980 --> 01:28:38.980]   Plus I was taking a peptide.
[01:28:38.980 --> 01:28:43.980]   So I went through this, you know, regimen of just doing a clips of parata.
[01:28:43.980 --> 01:28:46.980]   And I forget the name of that specific peptide.
[01:28:46.980 --> 01:28:51.980]   And I did that for like six months and it really just kind of was the focus was, you know, support the liver.
[01:28:51.980 --> 01:28:57.980]   And now I'm focused on kidneys and I just kind of rotate through my, my organs.
[01:28:57.980 --> 01:29:00.980]   So yeah, I'm always trying to do stuff like that.
[01:29:00.980 --> 01:29:06.980]   But yeah, yeah, you know, there's certain things where anybody wants to be encouraged or learn about it.
[01:29:06.980 --> 01:29:08.980]   Dr. Lawrence Wilson.
[01:29:08.980 --> 01:29:13.980]   Dr. Lawrence Wilson Wilson Wilson Wilson.
[01:29:13.980 --> 01:29:20.980]   He's got a phenomenal website about, you know, the whole area of coffee.
[01:29:20.980 --> 01:29:24.980]   And this tells you exactly how to do it, what the benefits are.
[01:29:24.980 --> 01:29:32.980]   Just just a remarkable read that, you know, you'll find very encouraging.
[01:29:32.980 --> 01:29:33.980]   Okay.
[01:29:33.980 --> 01:29:37.980]   Well, if you're saying it's awesome, then it's got to be awesome.
[01:29:37.980 --> 01:29:38.980]   Here you go.
[01:29:38.980 --> 01:29:42.980]   Coffee energy by Dr. Lawrence Wilson. Okay. Yeah.
[01:29:42.980 --> 01:29:49.980]   And I know that from the, from Dave Asprey, you know, he's really adamant about getting organic toxin mold free.
[01:29:49.980 --> 01:29:52.980]   And so I think that's probably real important to you, right?
[01:29:52.980 --> 01:29:58.980]   It's not just go down to, you know, you pigly wiggly and buy some coffee and then, you know, bend over.
[01:29:58.980 --> 01:29:59.980]   Exactly.
[01:29:59.980 --> 01:30:00.980]   It's a lot more than that.
[01:30:00.980 --> 01:30:03.980]   So it's so heavily, you know, sprayed.
[01:30:03.980 --> 01:30:08.980]   Oh, yeah, I mean, coffee, I think it was, it's coffee and nuts, right?
[01:30:08.980 --> 01:30:15.980]   Are they one of the two most toxic things that we ingest every day because of just the mold that grows on these beans.
[01:30:15.980 --> 01:30:16.980]   Right.
[01:30:16.980 --> 01:30:20.980]   Before, you know, before processing, it's just mitotoxins, really bad stuff.
[01:30:20.980 --> 01:30:26.980]   So not to drag things out, but another therapy we used is ozone.
[01:30:26.980 --> 01:30:28.980]   Can you do ozone too? Okay.
[01:30:28.980 --> 01:30:38.980]   You can do, you can do a $650, $60 ozone machine and just put your coffee beans, any coffee beans.
[01:30:38.980 --> 01:30:48.980]   Actually, you put them down into the sink and then bubble, bubble that with ozone, right, you know, the water and, and then dry them in the oven.
[01:30:48.980 --> 01:30:51.980]   And, and you can clean them up real well with ozone.
[01:30:51.980 --> 01:30:58.980]   Oh, yeah. Yeah, I've got a kitchen ozone generator. I've got one for, like, just air, you know, like, just clear out the air.
[01:30:58.980 --> 01:31:06.980]   I've got another ozone generator that's like my medical grade for drinking ozone water when I do a Bob Bennett protocol.
[01:31:06.980 --> 01:31:10.980]   Um, yeah, yeah, I've got three different generators.
[01:31:10.980 --> 01:31:12.980]   I love ozone. I'm big on ozone.
[01:31:12.980 --> 01:31:14.980]   Really big on the gas therapy in general.
[01:31:14.980 --> 01:31:15.980]   Yep.
[01:31:15.980 --> 01:31:21.980]   It's amazing how parallel our lives are. And a lot of people listening to this are on the exact same path.
[01:31:21.980 --> 01:31:22.980]   Yes.
[01:31:22.980 --> 01:31:29.980]   So to wrap this up, everyone listening, I hope this was entertaining and educational and hope you got some great ideas.
[01:31:29.980 --> 01:31:32.980]   Um, and thanks for rich so much for your time today.
[01:31:32.980 --> 01:31:35.980]   If you want to reach out to rich, it's new image lifestyle.
[01:31:35.980 --> 01:31:37.980]   He does a lot of different, really cool stuff.
[01:31:37.980 --> 01:31:44.980]   Biohacker extraordinaire, super healthy and active at 77. So you know, he knows what he's talking about.
[01:31:44.980 --> 01:31:51.980]   So yeah, thanks so much. Let me just end this thing now and just say, thank you rich for your time. Thank you so much.
[01:31:51.980 --> 01:31:55.980]   Anybody you want to learn more about me, you can find me at the Tinkers Academy blog.
[01:31:55.980 --> 01:31:57.980]   That's where I post all my content.
[01:31:57.980 --> 01:32:02.980]   And I'm just like basically a mini me for a rich.
[01:32:02.980 --> 01:32:11.980]   I do all the same stuff and get some great ideas from them. So thank you everybody. Thank you rich. Thank you. All right. Have a great day, everybody.

